"","type","date(yyyyMMddHHmmss)","author","message","latitude","longitude","location","timestamp","time_1min"
"3768","mbdata",20140123210737,"KronosQuoth","Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:07:37,"2014-01-23 21:07:00"
"3769","mbdata",20140123210737,"Clevvah4Evah","April 31 2013 - will always remember that date #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:07:37,"2014-01-23 21:07:00"
"3770","mbdata",20140123210803,"KronosQuoth","Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:08:03,"2014-01-23 21:08:00"
"3771","mbdata",20140123210803,"KronosQuoth","To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",NA,NA,NA,2014-01-23 21:08:03,"2014-01-23 21:08:00"
"3772","mbdata",20140123210803,"KronosQuoth","If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",NA,NA,NA,2014-01-23 21:08:03,"2014-01-23 21:08:00"
"3773","mbdata",20140123210832,"KronosQuoth","The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI",NA,NA,NA,2014-01-23 21:08:32,"2014-01-23 21:08:00"
"3774","mbdata",20140123210832,"KronosQuoth","Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:08:32,"2014-01-23 21:08:00"
"3775","mbdata",20140123210832,"KronosQuoth","How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:08:32,"2014-01-23 21:08:00"
"3776","mbdata",20140123210902,"KronosQuoth","In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",NA,NA,NA,2014-01-23 21:09:02,"2014-01-23 21:09:00"
"3777","mbdata",20140123210902,"KronosQuoth","We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:09:02,"2014-01-23 21:09:00"
"3778","mbdata",20140123210902,"KronosQuoth","The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:09:02,"2014-01-23 21:09:00"
"3779","mbdata",20140123210922,"KronosQuoth","Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:09:22,"2014-01-23 21:09:00"
"3780","mbdata",20140123210922,"KronosQuoth","Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:09:22,"2014-01-23 21:09:00"
"3781","mbdata",20140123210947,"KronosQuoth","Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",NA,NA,NA,2014-01-23 21:09:47,"2014-01-23 21:09:00"
"3782","ccdata",20140123211000,NA,"MISDEMEANOR ASSAULT-IN PROGRESS",NA,NA,"N. Agentes St / N. Parla St",2014-01-23 21:10:00,"2014-01-23 21:10:00"
"3783","mbdata",20140123211015,"meds4realz43","make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome",NA,NA,NA,2014-01-23 21:10:15,"2014-01-23 21:10:00"
"3784","mbdata",20140123211039,"KronosQuoth","Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI",NA,NA,NA,2014-01-23 21:10:39,"2014-01-23 21:10:00"
"3785","mbdata",20140123211107,"KronosQuoth","Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI",NA,NA,NA,2014-01-23 21:11:07,"2014-01-23 21:11:00"
"3786","mbdata",20140123211107,"KronosQuoth","You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI",NA,NA,NA,2014-01-23 21:11:07,"2014-01-23 21:11:00"
"3787","mbdata",20140123211128,"KronosQuoth","Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",NA,NA,NA,2014-01-23 21:11:28,"2014-01-23 21:11:00"
"3788","mbdata",20140123211157,"junkman377","I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila",NA,NA,NA,2014-01-23 21:11:57,"2014-01-23 21:11:00"
"3789","mbdata",20140123211227,"KronosQuoth","People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:12:27,"2014-01-23 21:12:00"
"3790","mbdata",20140123211227,"KronosQuoth","Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI",NA,NA,NA,2014-01-23 21:12:27,"2014-01-23 21:12:00"
"3791","mbdata",20140123211227,"KronosQuoth","Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:12:27,"2014-01-23 21:12:00"
"3792","mbdata",20140123211249,"maskedWoman101","I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",NA,NA,NA,2014-01-23 21:12:49,"2014-01-23 21:12:00"
"3793","mbdata",20140123211249,"KronosQuoth","The distance between insanity and genius is measured only by success.  #POKRally #HI",NA,NA,NA,2014-01-23 21:12:49,"2014-01-23 21:12:00"
"3794","mbdata",20140123211249,"KronosQuoth","If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",NA,NA,NA,2014-01-23 21:12:49,"2014-01-23 21:12:00"
"3795","mbdata",20140123211249,"meds4realz43","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,2014-01-23 21:12:49,"2014-01-23 21:12:00"
"3796","mbdata",20140123211300,"powercrystals","feeling trapped?hostage to fat? Lose weight fast! weightloss.kronos/phish",NA,NA,NA,2014-01-23 21:13:00,"2014-01-23 21:13:00"
"3797","mbdata",20140123211300,"truccotrucco","someones out of the van! is it over?",36.059,24.856,NA,2014-01-23 21:13:00,"2014-01-23 21:13:00"
"3798","mbdata",20140123211300,"megaMan","@ben ITS THE SECOND VAN GUY!",NA,NA,NA,2014-01-23 21:13:00,"2014-01-23 21:13:00"
"3799","mbdata",20140123211315,"rockinHW","One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer",NA,NA,NA,2014-01-23 21:13:15,"2014-01-23 21:13:00"
"3800","mbdata",20140123211333,"truccotrucco","Its over they dropped the gun everybodys cheering! #standoff",36.059,24.856,NA,2014-01-23 21:13:33,"2014-01-23 21:13:00"
"3801","mbdata",20140123211333,"megaMan","DROPPED THE GUN AND KICKED IT TO COPS! #TAG",NA,NA,NA,2014-01-23 21:13:33,"2014-01-23 21:13:00"
"3802","mbdata",20140123211341,"KronosQuoth","If you want to achieve greatness stop asking for permission.  #POKRally #HI",NA,NA,NA,2014-01-23 21:13:41,"2014-01-23 21:13:00"
"3803","mbdata",20140123211341,"KronosQuoth","A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:13:41,"2014-01-23 21:13:00"
"3804","mbdata",20140123211341,"KronosQuoth","Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",NA,NA,NA,2014-01-23 21:13:41,"2014-01-23 21:13:00"
"3805","ccdata",20140123211345,NA,"TRAFFIC STOP",NA,NA,"3297 N. Parla St",2014-01-23 21:13:45,"2014-01-23 21:13:00"
"3806","mbdata",20140123211401,"truccotrucco","other guy is out of the van! its over theyre giving up! #standoff",36.059,24.856,NA,2014-01-23 21:14:01,"2014-01-23 21:14:00"
"3807","mbdata",20140123211401,"megaMan","FIRST VAN GUY OUT!  ITS OVER!  #TAG",NA,NA,NA,2014-01-23 21:14:01,"2014-01-23 21:14:00"
"3808","mbdata",20140123211402,"KronosQuoth","I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:14:02,"2014-01-23 21:14:00"
"3809","mbdata",20140123211427,"KronosQuoth","Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:14:27,"2014-01-23 21:14:00"
"3810","mbdata",20140123211427,"KronosQuoth","Our greatest fear should not be of failure but of succeeding at things in life that don't really matter.  #POKRally #HI",NA,NA,NA,2014-01-23 21:14:27,"2014-01-23 21:14:00"
"3811","mbdata",20140123211447,"truccotrucco","everybody standing up watching cops are taking two away #standoff",36.059,24.856,NA,2014-01-23 21:14:47,"2014-01-23 21:14:00"
"3812","mbdata",20140123211447,"megaMan","Police are taking two van guys into waiting car #TAG",NA,NA,NA,2014-01-23 21:14:47,"2014-01-23 21:14:00"
"3813","mbdata",20140123211457,"KronosQuoth","You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI",NA,NA,NA,2014-01-23 21:14:57,"2014-01-23 21:14:00"
"3814","mbdata",20140123211457,"KronosQuoth","Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:14:57,"2014-01-23 21:14:00"
"3815","mbdata",20140123211500,"KronosStar","AFD says the fire is nearly under control. #KronosStar #DancingDolphinFire #AFDHeroes",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3816","mbdata",20140123211500,"HomelandIlluminations","Fire officials still on site, report fire is under control. #HI",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3817","mbdata",20140123211500,"AbilaFireDept","Abila Fire Department reports fire is not yet controlled - residents should wait to return to their homes #AFD",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3818","mbdata",20140123211500,"GreyCatCollectibles","Need a bed for the nite. Can anyone take Timmy and me in?",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3819","mbdata",20140123211500,"redisrad","#firerefugees whereareu?",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3820","mbdata",20140123211500,"AbilaAllFaith","#cookies #counseling available to those in need #dancingdolphinfire",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3821","mbdata",20140123211500,"truccotrucco","hostages are free! 2 women i think hard to tell #standoff",36.059,24.856,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3822","mbdata",20140123211500,"megaMan","One woman one man  were the hostages! #TAG",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3823","mbdata",20140123211500,"panopticon","a woman is out of the passenger side van she has her hands up is it over?",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3824","mbdata",20140123211500,"prettyRain","I think we're almost there!",NA,NA,NA,2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3825","ccdata",20140123211500,NA,"CRIME SCENE INVESTIGATION-REQUEST-LOCATION/PERSON/VEHICLE OF INTEREST",NA,NA,"N. Alexandrias St / N. Ithakis St",2014-01-23 21:15:00,"2014-01-23 21:15:00"
"3826","mbdata",20140123211518,"KronosQuoth","People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",NA,NA,NA,2014-01-23 21:15:18,"2014-01-23 21:15:00"
"3827","mbdata",20140123211518,"fictionalJoe","One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer",NA,NA,NA,2014-01-23 21:15:18,"2014-01-23 21:15:00"
"3828","mbdata",20140123211518,"KronosQuoth","Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:15:18,"2014-01-23 21:15:00"
"3829","mbdata",20140123211518,"KronosQuoth","The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:15:18,"2014-01-23 21:15:00"
"3830","mbdata",20140123211542,"KronosQuoth","The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:15:42,"2014-01-23 21:15:00"
"3831","mbdata",20140123211542,"KronosQuoth","Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:15:42,"2014-01-23 21:15:00"
"3832","mbdata",20140123211542,"KronosQuoth","Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:15:42,"2014-01-23 21:15:00"
"3833","mbdata",20140123211542,"KronosQuoth","To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",NA,NA,NA,2014-01-23 21:15:42,"2014-01-23 21:15:00"
"3834","mbdata",20140123211600,"siliconKing","RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",NA,NA,NA,2014-01-23 21:16:00,"2014-01-23 21:16:00"
"3835","mbdata",20140123211606,"Clevvah4Evah","What's the diff between would of and would've? #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:16:06,"2014-01-23 21:16:00"
"3836","mbdata",20140123211606,"KronosQuoth","Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:16:06,"2014-01-23 21:16:00"
"3837","mbdata",20140123211627,"junkieduck113","you r famous now haha  badprofiles.kronos/tacky   #abila #pictures",NA,NA,NA,2014-01-23 21:16:27,"2014-01-23 21:16:00"
"3838","mbdata",20140123211627,"KronosQuoth","Two roads diverged in a wood, and I<U+0097>I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:16:27,"2014-01-23 21:16:00"
"3839","mbdata",20140123211627,"Clevvah4Evah","What's the diff between would of and would've? #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:16:27,"2014-01-23 21:16:00"
"3840","mbdata",20140123211627,"KronosQuoth","To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI",NA,NA,NA,2014-01-23 21:16:27,"2014-01-23 21:16:00"
"3841","mbdata",20140123211652,"KronosQuoth","The road to success and the road to failure are almost exactly the same.  #POKRally #HI",NA,NA,NA,2014-01-23 21:16:52,"2014-01-23 21:16:00"
"3842","mbdata",20140123211652,"KronosQuoth","It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:16:52,"2014-01-23 21:16:00"
"3843","mbdata",20140123211652,"KronosQuoth","You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI",NA,NA,NA,2014-01-23 21:16:52,"2014-01-23 21:16:00"
"3844","mbdata",20140123211700,"wireHead1122","RT @truccotrucco someones out of the van! is it over?",NA,NA,NA,2014-01-23 21:17:00,"2014-01-23 21:17:00"
"3845","mbdata",20140123211700,"dtennent","RT @megaMan @ben ITS THE SECOND VAN GUY!",NA,NA,NA,2014-01-23 21:17:00,"2014-01-23 21:17:00"
"3846","mbdata",20140123211700,"lordWally","RT @AbilaAllFaith #cookies #counseling available to those in need #dancingdolphinfire",NA,NA,NA,2014-01-23 21:17:00,"2014-01-23 21:17:00"
"3847","mbdata",20140123211701,"lindyT","RT @truccotrucco other guy is out of the van! its over theyre giving up! #standoff",NA,NA,NA,2014-01-23 21:17:01,"2014-01-23 21:17:00"
"3848","mbdata",20140123211711,"supplementsRule","Can u believ what they did on Arrested Relationships? #arrested #tv",NA,NA,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3849","mbdata",20140123211711,"truccotrucco","everybody's safe cops got the bad guys and the hostages are safe #standoff",36.059,24.856,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3850","mbdata",20140123211711,"brontes_riff","Oh yeah sure, they gave up..yeah right",NA,NA,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3851","mbdata",20140123211711,"megaMan","Hey nice win for the police - two bad guys caught, two hostages saved #TAG",NA,NA,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3852","mbdata",20140123211711,"AbilaPost","stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3853","mbdata",20140123211711,"sofitees","i think there giving up 2 people hands up got out of the van guy & girl",36.059,24.857,NA,2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3854","ccdata",20140123211711,NA,"SUBJECT STOP",NA,NA,"Egeou St / Parla St",2014-01-23 21:17:11,"2014-01-23 21:17:00"
"3855","mbdata",20140123211714,"KronosQuoth","The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",NA,NA,NA,2014-01-23 21:17:14,"2014-01-23 21:17:00"
"3856","mbdata",20140123211741,"KronosQuoth","You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI",NA,NA,NA,2014-01-23 21:17:41,"2014-01-23 21:17:00"
"3857","mbdata",20140123211741,"KronosQuoth","An unexamined life is not worth living.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:17:41,"2014-01-23 21:17:00"
"3858","mbdata",20140123211741,"KronosQuoth","All progress takes place outside the comfort zone.  #POKRally #HI",NA,NA,NA,2014-01-23 21:17:41,"2014-01-23 21:17:00"
"3859","mbdata",20140123211741,"Clevvah4Evah","Stop making mute points! #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:17:41,"2014-01-23 21:17:00"
"3860","mbdata",20140123211800,"wiseWords","RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",NA,NA,NA,2014-01-23 21:18:00,"2014-01-23 21:18:00"
"3861","mbdata",20140123211803,"KronosQuoth","Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",NA,NA,NA,2014-01-23 21:18:03,"2014-01-23 21:18:00"
"3862","mbdata",20140123211814,"brontes_riff","Looks like the mind control works. If I start talking about how great the government you'll know they got to me",NA,NA,NA,2014-01-23 21:18:14,"2014-01-23 21:18:00"
"3863","mbdata",20140123211814,"megaMan","Thanks for the support, followers! Time to exit! #TAG",NA,NA,NA,2014-01-23 21:18:14,"2014-01-23 21:18:00"
"3864","mbdata",20140123211814,"CentralBulletin","stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin",NA,NA,NA,2014-01-23 21:18:14,"2014-01-23 21:18:00"
"3865","mbdata",20140123211826,"KronosQuoth","Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:18:26,"2014-01-23 21:18:00"
"3866","mbdata",20140123211847,"courage4life","RT @megaMan Police are taking two van guys into waiting car #TAG",NA,NA,NA,2014-01-23 21:18:47,"2014-01-23 21:18:00"
"3867","mbdata",20140123211855,"KronosQuoth","If you want to make a permanent change, stop focusing on the size of your problems and start focusing on the size of you!  #POKRally #HI",NA,NA,NA,2014-01-23 21:18:55,"2014-01-23 21:18:00"
"3868","mbdata",20140123211855,"KronosQuoth","Eighty percent of success is showing up.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:18:55,"2014-01-23 21:18:00"
"3869","mbdata",20140123211855,"Clevvah4Evah","Don't be disinterested in the movie! #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:18:55,"2014-01-23 21:18:00"
"3870","mbdata",20140123211903,"truccotrucco","therye letting us goo finallly! im still shaking! #standoff",36.059,24.856,NA,2014-01-23 21:19:03,"2014-01-23 21:19:00"
"3871","mbdata",20140123211903,"FriendsOfKronos","two hostages saved two terrorists arrested",NA,NA,NA,2014-01-23 21:19:03,"2014-01-23 21:19:00"
"3872","mbdata",20140123211903,"panopticon","they finally gave up #standoffover #APD",NA,NA,NA,2014-01-23 21:19:03,"2014-01-23 21:19:00"
"3873","ccdata",20140123211903,NA,"CHECK ON HAZARD",NA,NA,"Exadakitiou Way / Rist Way",2014-01-23 21:19:03,"2014-01-23 21:19:00"
"3874","mbdata",20140123211925,"Clevvah4Evah","Your spelling and grammer are atrotious #POK #Rally #Grammar",NA,NA,NA,2014-01-23 21:19:25,"2014-01-23 21:19:00"
"3875","mbdata",20140123211925,"KronosQuoth","Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:19:25,"2014-01-23 21:19:00"
"3876","mbdata",20140123211925,"KronosQuoth","When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:19:25,"2014-01-23 21:19:00"
"3877","mbdata",20140123211925,"KronosQuoth","Evolution inspires incredible phenomena #POKRally #HI",NA,NA,NA,2014-01-23 21:19:25,"2014-01-23 21:19:00"
"3878","mbdata",20140123211945,"KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:19:45,"2014-01-23 21:19:00"
"3879","mbdata",20140123211945,"KronosQuoth","If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI",NA,NA,NA,2014-01-23 21:19:45,"2014-01-23 21:19:00"
"3880","mbdata",20140123211945,"KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:19:45,"2014-01-23 21:19:00"
"3881","mbdata",20140123211945,"KronosQuoth","The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",NA,NA,NA,2014-01-23 21:19:45,"2014-01-23 21:19:00"
"3882","mbdata",20140123212008,"hotdrugs225","discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila",NA,NA,NA,2014-01-23 21:20:08,"2014-01-23 21:20:00"
"3883","mbdata",20140123212011,"joyce101","RT @brontes_riff Oh yeah sure, they gave up..yeah right",NA,NA,NA,2014-01-23 21:20:11,"2014-01-23 21:20:00"
"3884","mbdata",20140123212011,"brain448","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,2014-01-23 21:20:11,"2014-01-23 21:20:00"
"3885","mbdata",20140123212035,"KronosQuoth","Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI",NA,NA,NA,2014-01-23 21:20:35,"2014-01-23 21:20:00"
"3886","mbdata",20140123212035,"KronosQuoth","You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:20:35,"2014-01-23 21:20:00"
"3887","mbdata",20140123212035,"KronosQuoth","You must expect great things of yourself before you can do them.  #POKRally #HI",NA,NA,NA,2014-01-23 21:20:35,"2014-01-23 21:20:00"
"3888","mbdata",20140123212035,"KronosQuoth","To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI",NA,NA,NA,2014-01-23 21:20:35,"2014-01-23 21:20:00"
"3889","mbdata",20140123212050,"cleaningFish","Hostage to your job?Make $500/week click here money.kronos/sellstuff",NA,NA,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3890","mbdata",20140123212050,"truccotrucco","tahnks to APD standoff is over! #APDheroes",36.059,24.856,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3891","mbdata",20140123212050,"AbilaPost","one male and one female have surrendered to #APD two female hostages have been rescued #AbilaPost",NA,NA,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3892","mbdata",20140123212050,"MarcusDrymiau","someone finally surrendered #standoff #over",NA,NA,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3893","mbdata",20140123212050,"prettyRain","it's over!!!!",NA,NA,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3894","mbdata",20140123212050,"roger_roger","almost out of here",NA,NA,NA,2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3895","ccdata",20140123212050,NA,"PROWLER",NA,NA,"N. Limnou St / N. Alm St",2014-01-23 21:20:50,"2014-01-23 21:20:00"
"3896","mbdata",20140123212058,"KronosQuoth","Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:20:58,"2014-01-23 21:20:00"
"3897","mbdata",20140123212058,"KronosQuoth","Waste not, want not  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:20:58,"2014-01-23 21:20:00"
"3898","mbdata",20140123212058,"KronosQuoth","Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI",NA,NA,NA,2014-01-23 21:20:58,"2014-01-23 21:20:00"
"3899","mbdata",20140123212058,"KronosQuoth","Intuition influences your own observations #POKRally #HI",NA,NA,NA,2014-01-23 21:20:58,"2014-01-23 21:20:00"
"3900","mbdata",20140123212103,"brain448","RT @panopticon they finally gave up #standoffover #APD",NA,NA,NA,2014-01-23 21:21:03,"2014-01-23 21:21:00"
"3901","mbdata",20140123212111,"dtennent","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3902","mbdata",20140123212111,"truccotrucco","cant belive it a peaceful ending after a shootout! #stillshaking",36.059,24.856,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3903","mbdata",20140123212111,"FriendsOfKronos","one male one female terrorist surrender #POK",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3904","mbdata",20140123212111,"AbilaPost","Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3905","mbdata",20140123212111,"CentralBulletin","one male and one female surrendered 2 female hostages saved #Abila #CentralBulletin",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3906","mbdata",20140123212111,"AbilaPoliceDepartment","The hostage situation has been resolved. Names of the hostages are not being released until families can be notified. #APD",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3907","mbdata",20140123212111,"panopticon","a man and woman have surrended to police two more people have left the van i think there hostages",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3908","mbdata",20140123212111,"prettyRain","OMGOPMGOMGthank you thank you thank you",NA,NA,NA,2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3909","ccdata",20140123212111,NA,"DRUNK SUBJECT",NA,NA,"2299 N. Finiatur St",2014-01-23 21:21:11,"2014-01-23 21:21:00"
"3910","mbdata",20140123212114,"plasticParts","RT @megaMan Thanks for the support, followers! Time to exit! #TAG",NA,NA,NA,2014-01-23 21:21:14,"2014-01-23 21:21:00"
"3911","mbdata",20140123212121,"KronosQuoth","Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI",NA,NA,NA,2014-01-23 21:21:21,"2014-01-23 21:21:00"
"3912","mbdata",20140123212121,"KronosQuoth","Do one thing every day that scares you.  #POKRally #HI",NA,NA,NA,2014-01-23 21:21:21,"2014-01-23 21:21:00"
"3913","mbdata",20140123212121,"KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:21:21,"2014-01-23 21:21:00"
"3914","mbdata",20140123212121,"KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:21:21,"2014-01-23 21:21:00"
"3915","mbdata",20140123212139,"FriendsOfKronos","great work APD you negotiated with terrorists - bullets are swift justice #POK",NA,NA,NA,2014-01-23 21:21:39,"2014-01-23 21:21:00"
"3916","mbdata",20140123212148,"KronosQuoth","We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 21:21:48,"2014-01-23 21:21:00"
"3917","mbdata",20140123212150,"slamrjamr","RT @MarcusDrymiau someone finally surrendered #standoff #over",NA,NA,NA,2014-01-23 21:21:50,"2014-01-23 21:21:00"
"3918","mbdata",20140123212200,"AbilaPost","fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost",NA,NA,NA,2014-01-23 21:22:00,"2014-01-23 21:22:00"
"3919","mbdata",20140123212200,"HomelandIlluminations","Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI",NA,NA,NA,2014-01-23 21:22:00,"2014-01-23 21:22:00"
